property_id,property_name,market,asset_type,status,month,month_date,year,quarter,noi_monthly,occupancy,revenue,opex,debt_service_monthly,market,asset_type,status,property_name
PROP-032,Denver Industrial 32,Denver,Industrial,Value-Add,2022-01,2022-01-01,2022,Q1,107157.0,0.93,185699.0,69594.0,117098.0,Denver,Industrial,Value-Add,Denver Industrial 32
PROP-032,Denver Industrial 32,Denver,Industrial,Value-Add,2022-02,2022-02-01,2022,Q1,113860.0,0.968,191297.0,73486.0,117098.0,Denver,Industrial,Value-Add,Denver Industrial 32
PROP-032,Denver Industrial 32,Denver,Industrial,Value-Add,2022-03,2022-03-01,2022,Q1,116426.0,0.965,187785.0,70462.0,117098.0,Denver,Industrial,Value-Add,Denver Industrial 32
PROP-032,Denver Industrial 32,Denver,Industrial,Value-Add,2022-04,2022-04-01,2022,Q2,124889.0,0.99,193687.0,74591.0,117098.0,Denver,Industrial,Value-Add,Denver Industrial 32
PROP-032,Denver Industrial 32,Denver,Industrial,Value-Add,2022-05,2022-05-01,2022,Q2,128360.0,0.99,193618.0,74173.0,117098.0,Denver,Industrial,Value-Add,Denver Industrial 32
PROP-032,Denver Industrial 32,Denver,Industrial,Value-Add,2022-06,2022-06-01,2022,Q2,128319.0,0.99,191636.0,72308.0,117098.0,Denver,Industrial,Value-Add,Denver Industrial 32
PROP-032,Denver Industrial 32,Denver,Industrial,Value-Add,2022-07,2022-07-01,2022,Q3,127458.0,0.99,192257.0,72424.0,117098.0,Denver,Industrial,Value-Add,Denver Industrial 32
PROP-032,Denver Industrial 32,Denver,Industrial,Value-Add,2022-08,2022-08-01,2022,Q3,125931.0,0.99,195303.0,74376.0,117098.0,Denver,Industrial,Value-Add,Denver Industrial 32
PROP-032,Denver Industrial 32,Denver,Industrial,Value-Add,2022-09,2022-09-01,2022,Q3,121840.0,0.98,196516.0,74941.0,117098.0,Denver,Industrial,Value-Add,Denver Industrial 32
PROP-032,Denver Industrial 32,Denver,Industrial,Value-Add,2022-10,2022-10-01,2022,Q4,115464.0,0.944,193991.0,72678.0,117098.0,Denver,Industrial,Value-Add,Denver Industrial 32
PROP-032,Denver Industrial 32,Denver,Industrial,Value-Add,2022-11,2022-11-01,2022,Q4,115416.0,0.954,200013.0,76892.0,117098.0,Denver,Industrial,Value-Add,Denver Industrial 32
PROP-032,Denver Industrial 32,Denver,Industrial,Value-Add,2022-12,2022-12-01,2022,Q4,113463.0,0.939,198918.0,75692.0,117098.0,Denver,Industrial,Value-Add,Denver Industrial 32
PROP-032,Denver Industrial 32,Denver,Industrial,Value-Add,2023-01,2023-01-01,2023,Q1,115662.0,0.947,200438.0,76491.0,117098.0,Denver,Industrial,Value-Add,Denver Industrial 32
PROP-032,Denver Industrial 32,Denver,Industrial,Value-Add,2023-02,2023-02-01,2023,Q1,118647.0,0.952,199339.0,75299.0,117098.0,Denver,Industrial,Value-Add,Denver Industrial 32
PROP-032,Denver Industrial 32,Denver,Industrial,Value-Add,2023-03,2023-03-01,2023,Q1,123956.0,0.97,199929.0,75392.0,117098.0,Denver,Industrial,Value-Add,Denver Industrial 32
PROP-032,Denver Industrial 32,Denver,Industrial,Value-Add,2023-04,2023-04-01,2023,Q2,131719.0,0.99,204279.0,78342.0,117098.0,Denver,Industrial,Value-Add,Denver Industrial 32
PROP-032,Denver Industrial 32,Denver,Industrial,Value-Add,2023-05,2023-05-01,2023,Q2,134435.0,0.99,202781.0,76840.0,117098.0,Denver,Industrial,Value-Add,Denver Industrial 32
PROP-032,Denver Industrial 32,Denver,Industrial,Value-Add,2023-06,2023-06-01,2023,Q2,136606.0,0.99,204011.0,77416.0,117098.0,Denver,Industrial,Value-Add,Denver Industrial 32
PROP-032,Denver Industrial 32,Denver,Industrial,Value-Add,2023-07,2023-07-01,2023,Q3,136833.0,0.99,206398.0,78875.0,117098.0,Denver,Industrial,Value-Add,Denver Industrial 32
PROP-032,Denver Industrial 32,Denver,Industrial,Value-Add,2023-08,2023-08-01,2023,Q3,131580.0,0.986,204064.0,76749.0,117098.0,Denver,Industrial,Value-Add,Denver Industrial 32
PROP-032,Denver Industrial 32,Denver,Industrial,Value-Add,2023-09,2023-09-01,2023,Q3,128089.0,0.975,206596.0,78308.0,117098.0,Denver,Industrial,Value-Add,Denver Industrial 32
PROP-032,Denver Industrial 32,Denver,Industrial,Value-Add,2023-10,2023-10-01,2023,Q4,123706.0,0.956,207839.0,78895.0,117098.0,Denver,Industrial,Value-Add,Denver Industrial 32
PROP-032,Denver Industrial 32,Denver,Industrial,Value-Add,2023-11,2023-11-01,2023,Q4,120026.0,0.939,208001.0,78661.0,117098.0,Denver,Industrial,Value-Add,Denver Industrial 32
PROP-032,Denver Industrial 32,Denver,Industrial,Value-Add,2023-12,2023-12-01,2023,Q4,118472.0,0.928,207700.0,78082.0,117098.0,Denver,Industrial,Value-Add,Denver Industrial 32
PROP-032,Denver Industrial 32,Denver,Industrial,Value-Add,2024-01,2024-01-01,2024,Q1,123010.0,0.953,213173.0,81884.0,117098.0,Denver,Industrial,Value-Add,Denver Industrial 32
PROP-032,Denver Industrial 32,Denver,Industrial,Value-Add,2024-02,2024-02-01,2024,Q1,125396.0,0.952,210679.0,79624.0,117098.0,Denver,Industrial,Value-Add,Denver Industrial 32
PROP-032,Denver Industrial 32,Denver,Industrial,Value-Add,2024-03,2024-03-01,2024,Q1,133848.0,0.99,215884.0,83237.0,117098.0,Denver,Industrial,Value-Add,Denver Industrial 32
PROP-032,Denver Industrial 32,Denver,Industrial,Value-Add,2024-04,2024-04-01,2024,Q2,137161.0,0.99,212719.0,80458.0,117098.0,Denver,Industrial,Value-Add,Denver Industrial 32
PROP-032,Denver Industrial 32,Denver,Industrial,Value-Add,2024-05,2024-05-01,2024,Q2,141872.0,0.99,213999.0,81073.0,117098.0,Denver,Industrial,Value-Add,Denver Industrial 32
PROP-032,Denver Industrial 32,Denver,Industrial,Value-Add,2024-06,2024-06-01,2024,Q2,145490.0,0.99,217279.0,83212.0,117098.0,Denver,Industrial,Value-Add,Denver Industrial 32
PROP-032,Denver Industrial 32,Denver,Industrial,Value-Add,2024-07,2024-07-01,2024,Q3,143617.0,0.99,216632.0,82357.0,117098.0,Denver,Industrial,Value-Add,Denver Industrial 32
PROP-032,Denver Industrial 32,Denver,Industrial,Value-Add,2024-08,2024-08-01,2024,Q3,138572.0,0.985,214907.0,80700.0,117098.0,Denver,Industrial,Value-Add,Denver Industrial 32
PROP-032,Denver Industrial 32,Denver,Industrial,Value-Add,2024-09,2024-09-01,2024,Q3,134370.0,0.969,216725.0,81717.0,117098.0,Denver,Industrial,Value-Add,Denver Industrial 32
PROP-032,Denver Industrial 32,Denver,Industrial,Value-Add,2024-10,2024-10-01,2024,Q4,129084.0,0.947,216875.0,81479.0,117098.0,Denver,Industrial,Value-Add,Denver Industrial 32
PROP-032,Denver Industrial 32,Denver,Industrial,Value-Add,2024-11,2024-11-01,2024,Q4,126931.0,0.942,219967.0,83461.0,117098.0,Denver,Industrial,Value-Add,Denver Industrial 32
PROP-032,Denver Industrial 32,Denver,Industrial,Value-Add,2024-12,2024-12-01,2024,Q4,124837.0,0.928,218858.0,82270.0,117098.0,Denver,Industrial,Value-Add,Denver Industrial 32
PROP-033,Austin Multifamily 33,Austin,Multifamily,Stabilized,2022-01,2022-01-01,2022,Q1,356515.0,0.861,617828.0,231609.0,307200.0,Austin,Multifamily,Stabilized,Austin Multifamily 33
PROP-033,Austin Multifamily 33,Austin,Multifamily,Stabilized,2022-02,2022-02-01,2022,Q1,379626.0,0.898,637812.0,245607.0,307200.0,Austin,Multifamily,Stabilized,Austin Multifamily 33
PROP-033,Austin Multifamily 33,Austin,Multifamily,Stabilized,2022-03,2022-03-01,2022,Q1,396455.0,0.914,639444.0,245643.0,307200.0,Austin,Multifamily,Stabilized,Austin Multifamily 33
PROP-033,Austin Multifamily 33,Austin,Multifamily,Stabilized,2022-04,2022-04-01,2022,Q2,408870.0,0.92,634104.0,240368.0,307200.0,Austin,Multifamily,Stabilized,Austin Multifamily 33
PROP-033,Austin Multifamily 33,Austin,Multifamily,Stabilized,2022-05,2022-05-01,2022,Q2,429372.0,0.948,647663.0,249528.0,307200.0,Austin,Multifamily,Stabilized,Austin Multifamily 33
PROP-033,Austin Multifamily 33,Austin,Multifamily,Stabilized,2022-06,2022-06-01,2022,Q2,435023.0,0.952,649676.0,249857.0,307200.0,Austin,Multifamily,Stabilized,Austin Multifamily 33
PROP-033,Austin Multifamily 33,Austin,Multifamily,Stabilized,2022-07,2022-07-01,2022,Q3,431667.0,0.944,651126.0,249755.0,307200.0,Austin,Multifamily,Stabilized,Austin Multifamily 33
PROP-033,Austin Multifamily 33,Austin,Multifamily,Stabilized,2022-08,2022-08-01,2022,Q3,423392.0,0.934,656625.0,252764.0,307200.0,Austin,Multifamily,Stabilized,Austin Multifamily 33
PROP-033,Austin Multifamily 33,Austin,Multifamily,Stabilized,2022-09,2022-09-01,2022,Q3,406498.0,0.91,655643.0,250797.0,307200.0,Austin,Multifamily,Stabilized,Austin Multifamily 33
PROP-033,Austin Multifamily 33,Austin,Multifamily,Stabilized,2022-10,2022-10-01,2022,Q4,385906.0,0.878,648364.0,244086.0,307200.0,Austin,Multifamily,Stabilized,Austin Multifamily 33
PROP-033,Austin Multifamily 33,Austin,Multifamily,Stabilized,2022-11,2022-11-01,2022,Q4,375578.0,0.864,650864.0,244801.0,307200.0,Austin,Multifamily,Stabilized,Austin Multifamily 33
PROP-033,Austin Multifamily 33,Austin,Multifamily,Stabilized,2022-12,2022-12-01,2022,Q4,382480.0,0.881,670547.0,258599.0,307200.0,Austin,Multifamily,Stabilized,Austin Multifamily 33
PROP-033,Austin Multifamily 33,Austin,Multifamily,Stabilized,2023-01,2023-01-01,2023,Q1,382689.0,0.872,663186.0,251760.0,307200.0,Austin,Multifamily,Stabilized,Austin Multifamily 33
PROP-033,Austin Multifamily 33,Austin,Multifamily,Stabilized,2023-02,2023-02-01,2023,Q1,401500.0,0.896,674564.0,259249.0,307200.0,Austin,Multifamily,Stabilized,Austin Multifamily 33
PROP-033,Austin Multifamily 33,Austin,Multifamily,Stabilized,2023-03,2023-03-01,2023,Q1,415435.0,0.904,670057.0,254602.0,307200.0,Austin,Multifamily,Stabilized,Austin Multifamily 33
PROP-033,Austin Multifamily 33,Austin,Multifamily,Stabilized,2023-04,2023-04-01,2023,Q2,428767.0,0.911,664962.0,249578.0,307200.0,Austin,Multifamily,Stabilized,Austin Multifamily 33
PROP-033,Austin Multifamily 33,Austin,Multifamily,Stabilized,2023-05,2023-05-01,2023,Q2,446969.0,0.932,674207.0,255378.0,307200.0,Austin,Multifamily,Stabilized,Austin Multifamily 33
PROP-033,Austin Multifamily 33,Austin,Multifamily,Stabilized,2023-06,2023-06-01,2023,Q2,454412.0,0.939,678632.0,257549.0,307200.0,Austin,Multifamily,Stabilized,Austin Multifamily 33
PROP-033,Austin Multifamily 33,Austin,Multifamily,Stabilized,2023-07,2023-07-01,2023,Q3,449036.0,0.928,677326.0,255382.0,307200.0,Austin,Multifamily,Stabilized,Austin Multifamily 33
PROP-033,Austin Multifamily 33,Austin,Multifamily,Stabilized,2023-08,2023-08-01,2023,Q3,443288.0,0.924,687481.0,261896.0,307200.0,Austin,Multifamily,Stabilized,Austin Multifamily 33
PROP-033,Austin Multifamily 33,Austin,Multifamily,Stabilized,2023-09,2023-09-01,2023,Q3,421334.0,0.892,679570.0,254740.0,307200.0,Austin,Multifamily,Stabilized,Austin Multifamily 33
PROP-033,Austin Multifamily 33,Austin,Multifamily,Stabilized,2023-10,2023-10-01,2023,Q4,409194.0,0.88,687490.0,259533.0,307200.0,Austin,Multifamily,Stabilized,Austin Multifamily 33
PROP-033,Austin Multifamily 33,Austin,Multifamily,Stabilized,2023-11,2023-11-01,2023,Q4,402313.0,0.875,697195.0,265709.0,307200.0,Austin,Multifamily,Stabilized,Austin Multifamily 33
PROP-033,Austin Multifamily 33,Austin,Multifamily,Stabilized,2023-12,2023-12-01,2023,Q4,402403.0,0.877,705475.0,270838.0,307200.0,Austin,Multifamily,Stabilized,Austin Multifamily 33
PROP-033,Austin Multifamily 33,Austin,Multifamily,Stabilized,2024-01,2024-01-01,2024,Q1,406848.0,0.877,705054.0,269307.0,307200.0,Austin,Multifamily,Stabilized,Austin Multifamily 33
PROP-033,Austin Multifamily 33,Austin,Multifamily,Stabilized,2024-02,2024-02-01,2024,Q1,416656.0,0.88,700026.0,264300.0,307200.0,Austin,Multifamily,Stabilized,Austin Multifamily 33
PROP-033,Austin Multifamily 33,Austin,Multifamily,Stabilized,2024-03,2024-03-01,2024,Q1,432292.0,0.891,697245.0,261044.0,307200.0,Austin,Multifamily,Stabilized,Austin Multifamily 33
PROP-033,Austin Multifamily 33,Austin,Multifamily,Stabilized,2024-04,2024-04-01,2024,Q2,452938.0,0.911,702448.0,263787.0,307200.0,Austin,Multifamily,Stabilized,Austin Multifamily 33
PROP-033,Austin Multifamily 33,Austin,Multifamily,Stabilized,2024-05,2024-05-01,2024,Q2,468118.0,0.925,706109.0,265375.0,307200.0,Austin,Multifamily,Stabilized,Austin Multifamily 33
PROP-033,Austin Multifamily 33,Austin,Multifamily,Stabilized,2024-06,2024-06-01,2024,Q2,476764.0,0.934,712014.0,268654.0,307200.0,Austin,Multifamily,Stabilized,Austin Multifamily 33
PROP-033,Austin Multifamily 33,Austin,Multifamily,Stabilized,2024-07,2024-07-01,2024,Q3,475545.0,0.932,717312.0,271481.0,307200.0,Austin,Multifamily,Stabilized,Austin Multifamily 33
PROP-033,Austin Multifamily 33,Austin,Multifamily,Stabilized,2024-08,2024-08-01,2024,Q3,465058.0,0.919,721244.0,273277.0,307200.0,Austin,Multifamily,Stabilized,Austin Multifamily 33
PROP-033,Austin Multifamily 33,Austin,Multifamily,Stabilized,2024-09,2024-09-01,2024,Q3,444269.0,0.892,716563.0,268579.0,307200.0,Austin,Multifamily,Stabilized,Austin Multifamily 33
PROP-033,Austin Multifamily 33,Austin,Multifamily,Stabilized,2024-10,2024-10-01,2024,Q4,428414.0,0.874,719781.0,269834.0,307200.0,Austin,Multifamily,Stabilized,Austin Multifamily 33
PROP-033,Austin Multifamily 33,Austin,Multifamily,Stabilized,2024-11,2024-11-01,2024,Q4,423607.0,0.874,734096.0,279474.0,307200.0,Austin,Multifamily,Stabilized,Austin Multifamily 33
PROP-033,Austin Multifamily 33,Austin,Multifamily,Stabilized,2024-12,2024-12-01,2024,Q4,418008.0,0.864,732834.0,277328.0,307200.0,Austin,Multifamily,Stabilized,Austin Multifamily 33
PROP-034,Dallas Industrial 34,Dallas-Fort Worth,Industrial,Stabilized,2022-01,2022-01-01,2022,Q1,346143.0,0.87,599855.0,226499.0,307147.0,Dallas-Fort Worth,Industrial,Stabilized,Dallas Industrial 34
PROP-034,Dallas Industrial 34,Dallas-Fort Worth,Industrial,Stabilized,2022-02,2022-02-01,2022,Q1,359878.0,0.886,604633.0,228977.0,307147.0,Dallas-Fort Worth,Industrial,Stabilized,Dallas Industrial 34
PROP-034,Dallas Industrial 34,Dallas-Fort Worth,Industrial,Stabilized,2022-03,2022-03-01,2022,Q1,377463.0,0.906,608812.0,231004.0,307147.0,Dallas-Fort Worth,Industrial,Stabilized,Dallas Industrial 34
PROP-034,Dallas Industrial 34,Dallas-Fort Worth,Industrial,Stabilized,2022-04,2022-04-01,2022,Q2,395685.0,0.927,613655.0,233538.0,307147.0,Dallas-Fort Worth,Industrial,Stabilized,Dallas Industrial 34
PROP-034,Dallas Industrial 34,Dallas-Fort Worth,Industrial,Stabilized,2022-05,2022-05-01,2022,Q2,412203.0,0.948,621766.0,238577.0,307147.0,Dallas-Fort Worth,Industrial,Stabilized,Dallas Industrial 34
PROP-034,Dallas Industrial 34,Dallas-Fort Worth,Industrial,Stabilized,2022-06,2022-06-01,2022,Q2,415864.0,0.947,621063.0,236877.0,307147.0,Dallas-Fort Worth,Industrial,Stabilized,Dallas Industrial 34
PROP-034,Dallas Industrial 34,Dallas-Fort Worth,Industrial,Stabilized,2022-07,2022-07-01,2022,Q3,413594.0,0.942,623865.0,237858.0,307147.0,Dallas-Fort Worth,Industrial,Stabilized,Dallas Industrial 34
PROP-034,Dallas Industrial 34,Dallas-Fort Worth,Industrial,Stabilized,2022-08,2022-08-01,2022,Q3,398391.0,0.915,617852.0,232168.0,307147.0,Dallas-Fort Worth,Industrial,Stabilized,Dallas Industrial 34
PROP-034,Dallas Industrial 34,Dallas-Fort Worth,Industrial,Stabilized,2022-09,2022-09-01,2022,Q3,384545.0,0.896,620234.0,232837.0,307147.0,Dallas-Fort Worth,Industrial,Stabilized,Dallas Industrial 34
PROP-034,Dallas Industrial 34,Dallas-Fort Worth,Industrial,Stabilized,2022-10,2022-10-01,2022,Q4,374053.0,0.885,628449.0,237902.0,307147.0,Dallas-Fort Worth,Industrial,Stabilized,Dallas Industrial 34
PROP-034,Dallas Industrial 34,Dallas-Fort Worth,Industrial,Stabilized,2022-11,2022-11-01,2022,Q4,371112.0,0.888,643124.0,247956.0,307147.0,Dallas-Fort Worth,Industrial,Stabilized,Dallas Industrial 34
PROP-034,Dallas Industrial 34,Dallas-Fort Worth,Industrial,Stabilized,2022-12,2022-12-01,2022,Q4,363910.0,0.872,637991.0,242857.0,307147.0,Dallas-Fort Worth,Industrial,Stabilized,Dallas Industrial 34
PROP-034,Dallas Industrial 34,Dallas-Fort Worth,Industrial,Stabilized,2023-01,2023-01-01,2023,Q1,367765.0,0.872,637324.0,241207.0,307147.0,Dallas-Fort Worth,Industrial,Stabilized,Dallas Industrial 34
PROP-034,Dallas Industrial 34,Dallas-Fort Worth,Industrial,Stabilized,2023-02,2023-02-01,2023,Q1,378584.0,0.879,636061.0,239124.0,307147.0,Dallas-Fort Worth,Industrial,Stabilized,Dallas Industrial 34
PROP-034,Dallas Industrial 34,Dallas-Fort Worth,Industrial,Stabilized,2023-03,2023-03-01,2023,Q1,401715.0,0.91,647927.0,246969.0,307147.0,Dallas-Fort Worth,Industrial,Stabilized,Dallas Industrial 34
PROP-034,Dallas Industrial 34,Dallas-Fort Worth,Industrial,Stabilized,2023-04,2023-04-01,2023,Q2,417211.0,0.922,647040.0,245148.0,307147.0,Dallas-Fort Worth,Industrial,Stabilized,Dallas Industrial 34
PROP-034,Dallas Industrial 34,Dallas-Fort Worth,Industrial,Stabilized,2023-05,2023-05-01,2023,Q2,426270.0,0.925,642986.0,240965.0,307147.0,Dallas-Fort Worth,Industrial,Stabilized,Dallas Industrial 34
PROP-034,Dallas Industrial 34,Dallas-Fort Worth,Industrial,Stabilized,2023-06,2023-06-01,2023,Q2,432519.0,0.93,645936.0,242060.0,307147.0,Dallas-Fort Worth,Industrial,Stabilized,Dallas Industrial 34
PROP-034,Dallas Industrial 34,Dallas-Fort Worth,Industrial,Stabilized,2023-07,2023-07-01,2023,Q3,439029.0,0.944,662231.0,253260.0,307147.0,Dallas-Fort Worth,Industrial,Stabilized,Dallas Industrial 34
PROP-034,Dallas Industrial 34,Dallas-Fort Worth,Industrial,Stabilized,2023-08,2023-08-01,2023,Q3,430121.0,0.934,667061.0,255795.0,307147.0,Dallas-Fort Worth,Industrial,Stabilized,Dallas Industrial 34
PROP-034,Dallas Industrial 34,Dallas-Fort Worth,Industrial,Stabilized,2023-09,2023-09-01,2023,Q3,411951.0,0.908,664437.0,252632.0,307147.0,Dallas-Fort Worth,Industrial,Stabilized,Dallas Industrial 34
PROP-034,Dallas Industrial 34,Dallas-Fort Worth,Industrial,Stabilized,2023-10,2023-10-01,2023,Q4,392859.0,0.879,660045.0,248176.0,307147.0,Dallas-Fort Worth,Industrial,Stabilized,Dallas Industrial 34
PROP-034,Dallas Industrial 34,Dallas-Fort Worth,Industrial,Stabilized,2023-11,2023-11-01,2023,Q4,391232.0,0.886,677991.0,260675.0,307147.0,Dallas-Fort Worth,Industrial,Stabilized,Dallas Industrial 34
PROP-034,Dallas Industrial 34,Dallas-Fort Worth,Industrial,Stabilized,2023-12,2023-12-01,2023,Q4,379791.0,0.861,665833.0,250282.0,307147.0,Dallas-Fort Worth,Industrial,Stabilized,Dallas Industrial 34
PROP-034,Dallas Industrial 34,Dallas-Fort Worth,Industrial,Stabilized,2024-01,2024-01-01,2024,Q1,395204.0,0.887,684875.0,263620.0,307147.0,Dallas-Fort Worth,Industrial,Stabilized,Dallas Industrial 34
PROP-034,Dallas Industrial 34,Dallas-Fort Worth,Industrial,Stabilized,2024-02,2024-02-01,2024,Q1,402026.0,0.884,675446.0,255272.0,307147.0,Dallas-Fort Worth,Industrial,Stabilized,Dallas Industrial 34
PROP-034,Dallas Industrial 34,Dallas-Fort Worth,Industrial,Stabilized,2024-03,2024-03-01,2024,Q1,421582.0,0.904,679971.0,257559.0,307147.0,Dallas-Fort Worth,Industrial,Stabilized,Dallas Industrial 34
PROP-034,Dallas Industrial 34,Dallas-Fort Worth,Industrial,Stabilized,2024-04,2024-04-01,2024,Q2,443349.0,0.928,687575.0,262192.0,307147.0,Dallas-Fort Worth,Industrial,Stabilized,Dallas Industrial 34
PROP-034,Dallas Industrial 34,Dallas-Fort Worth,Industrial,Stabilized,2024-05,2024-05-01,2024,Q2,460934.0,0.948,695272.0,266919.0,307147.0,Dallas-Fort Worth,Industrial,Stabilized,Dallas Industrial 34
PROP-034,Dallas Industrial 34,Dallas-Fort Worth,Industrial,Stabilized,2024-06,2024-06-01,2024,Q2,464141.0,0.946,693161.0,264142.0,307147.0,Dallas-Fort Worth,Industrial,Stabilized,Dallas Industrial 34
PROP-034,Dallas Industrial 34,Dallas-Fort Worth,Industrial,Stabilized,2024-07,2024-07-01,2024,Q3,460348.0,0.939,694388.0,263925.0,307147.0,Dallas-Fort Worth,Industrial,Stabilized,Dallas Industrial 34
PROP-034,Dallas Industrial 34,Dallas-Fort Worth,Industrial,Stabilized,2024-08,2024-08-01,2024,Q3,449721.0,0.925,697457.0,265111.0,307147.0,Dallas-Fort Worth,Industrial,Stabilized,Dallas Industrial 34
PROP-034,Dallas Industrial 34,Dallas-Fort Worth,Industrial,Stabilized,2024-09,2024-09-01,2024,Q3,434037.0,0.907,700059.0,265941.0,307147.0,Dallas-Fort Worth,Industrial,Stabilized,Dallas Industrial 34
PROP-034,Dallas Industrial 34,Dallas-Fort Worth,Industrial,Stabilized,2024-10,2024-10-01,2024,Q4,419389.0,0.891,704619.0,268261.0,307147.0,Dallas-Fort Worth,Industrial,Stabilized,Dallas Industrial 34
PROP-034,Dallas Industrial 34,Dallas-Fort Worth,Industrial,Stabilized,2024-11,2024-11-01,2024,Q4,407265.0,0.875,705777.0,267993.0,307147.0,Dallas-Fort Worth,Industrial,Stabilized,Dallas Industrial 34
PROP-034,Dallas Industrial 34,Dallas-Fort Worth,Industrial,Stabilized,2024-12,2024-12-01,2024,Q4,398734.0,0.858,699042.0,261784.0,307147.0,Dallas-Fort Worth,Industrial,Stabilized,Dallas Industrial 34
PROP-035,Dallas Retail 35,Dallas-Fort Worth,Retail,Stabilized,2022-01,2022-01-01,2022,Q1,191394.0,0.922,331680.0,125400.0,139685.0,Dallas-Fort Worth,Retail,Stabilized,Dallas Retail 35
PROP-035,Dallas Retail 35,Dallas-Fort Worth,Retail,Stabilized,2022-02,2022-02-01,2022,Q1,197077.0,0.93,331111.0,124349.0,139685.0,Dallas-Fort Worth,Retail,Stabilized,Dallas Retail 35
PROP-035,Dallas Retail 35,Dallas-Fort Worth,Retail,Stabilized,2022-03,2022-03-01,2022,Q1,208232.0,0.958,335859.0,127307.0,139685.0,Dallas-Fort Worth,Retail,Stabilized,Dallas Retail 35
PROP-035,Dallas Retail 35,Dallas-Fort Worth,Retail,Stabilized,2022-04,2022-04-01,2022,Q2,216921.0,0.974,336416.0,127100.0,139685.0,Dallas-Fort Worth,Retail,Stabilized,Dallas Retail 35
